Withdraw Date,Wallet Id,Transaction Number,Dollar ,Paid ,Reason
27/02/18 22:04,XatEN5uGBXDXmds4yipGRBGDr7JrSRQgG9,53225,0.5,,
27/02/18 22:04,Xd53UwuGjYFfxMSxHzwbeLVnk9AFtxDr9P,53226,0.5,,
27/02/18 22:05,XvWxUBjP75kwyitz6r3FtBxPJpTJarqHF7,53227,0.5,,
27/02/18 22:05,XiYbD1QSvtcGK9yc5NSPmPoe64xsv4FUo3,53228,0.5,,
27/02/18 22:05,XguDgif2V3BAuuoa8gzLdhUQybFdGY1Dwk,53229,0.5,,
27/02/18 22:05,XmdMVJHdkdCJECva6Jh1g25k7kUdK1NAjt,53230,0.5,,
27/02/18 22:06,Xe7TgQ7U8GmQR756YWRmLwuy7GXy2NYH7d,53231,0.5,,
27/02/18 22:07,XxpDPfHhDMmT1j3AAmKGvdcJaFt5PRvqoG,53232,0.5,,
27/02/18 22:07,XvE5kG1yoR4UQxDVroicEbQuv7c4TseyTx,53233,0.5,,
27/02/18 22:07,XsGhZ3GJU9mbtwsAxN2GjEuR9ktUgXN4us,53234,0.5,,
27/02/18 22:07,XgSg4uJbtWiEjiinBGQ2XmKkzs7FspX8zc,53235,0.5,,
27/02/18 22:07,XeQiQs2P3zVXXj2WwpasJznkCoiWpRy8t5,53236,0.5,,
27/02/18 22:08,XnJPZdNUtb25NbNJ7Lat5fPt5PTLJ3hkPz,53237,0.5,,
27/02/18 22:08,Xkp5M9r1xgL4prns8SkXsqcVwqqqNJwv5M,53238,4,,
27/02/18 22:08,Xxsw3iiDXskJhaGBvFbb13J954ULfpUnZA,53239,0.5,,
27/02/18 22:09,XpUdU9nSnnha3YmrWtZRsJ7i6nGAsrBuJ7,53240,1,,
27/02/18 22:09,XfTkYmmTLJRBWoMx3TVaAcsazWSTnusJdQ,53241,0.5,,
27/02/18 22:09,XdSg64TnB4mVJoJmPk6c85xzDpgUT8rwRg,53242,0.5,,
27/02/18 22:10,XjueLoXgoU5XxZAqL8S1Wh3JTy3MeuWPrw,53243,0.5,,
27/02/18 22:10,XvusHsTJfgrZcd9Dy2a8y6ydQtLbGzKnzd,53244,0.5,,
27/02/18 22:10,XcTfbB5LRD3DxExnC5Kejx7ShB1NzFjqdJ,53245,0.5,,
27/02/18 22:10,Xq8rD9AJh6pzvx7ZRM9GctFwe8mtgkCxuy,53246,0.5,,
27/02/18 22:11,XtEkD5XPhnyNnVHGL91DbdBHQ6PkLuK3zz,53247,1,,
27/02/18 22:11,XmEdDc7pqTAVMLYyyW2PY5WDon5jeJw3tP,53248,0.5,,
27/02/18 22:11,Xqn2dpJAMk4w1zGUDAv8HAnAPX1t4FZmto,53249,0.5,,
27/02/18 22:11,XkaVFpjHFRuNRiaMTyRbjSXojzuxQyBnB6,53250,0.5,,
27/02/18 22:12,XrW7YmKEDrKiWy2Xqy5XVbK2jhjCN6jovF,53251,0.5,,
27/02/18 22:12,XyeSgEHz8umpYzuP6W7gU51kJciagimLFt,53252,2,,
27/02/18 22:13,XmUqvNh6zNhdBxX1XhEuG5FGDycepXmish,53253,0.5,,
27/02/18 22:13,XjoJX6443dLfyXFi4SoggUyyA9Zq9yxQCb,53254,0.5,,
27/02/18 22:13,Xs5fTV2B1rnDkrtecetZA2CTtHDXetoNQf,53255,0.5,,
27/02/18 22:13,XtXC4AqDGddtM9krgU3jcwg3dZvURzHWjG,53255,0.5,,
27/02/18 22:13,XtDepJNUEXhmVtvakuXwaRQrGQWFPu5c4Q,53256,0.5,,
27/02/18 22:13,XePeQtrzpmNVLPSBg74eJPVj535fRh52Nd,53257,0.5,,
27/02/18 22:13,Xb31WeEwDvKiJ9LAN5xeHWVev6DAy3HfX1,53258,0.5,,
27/02/18 22:13,XfoLHUKUHeyzNMtVnbs6qcJVreZkAuHaBA,53259,0.5,,
27/02/18 22:13,XwKKHyrxyC4YDzn1F8MQ2QVwsPWDgPLWhi,53260,0.5,,
27/02/18 22:14,XwivHotBVnChqJp3M32e5jtJC9qNWhXFDb,53261,0.5,,
27/02/18 22:14,XuM8mky1zb1qmg24YZfEeDQSfmPSS5L5py,53262,0.5,,
27/02/18 22:14,XytGmehy3nybyBe4BhjuqcEyGTYaLuLQwg,53263,0.5,,
27/02/18 22:14,Xk6v7H8vWoUSZmvPgRyHfaR9qr9KXm9Pk5,53264,0.5,,
27/02/18 22:14,XkVEZepV4Rb7PZAS5iPKEr2F1J19tmhinN,53265,0.5,,
27/02/18 22:15,XdWc6GXWg92NAzsmSAFuRdKEkQZ5u8YSvx,53266,0.5,,
27/02/18 22:15,XhFuty8ug8xc8MoQTEyDS99KNbPp5SdmEV,53267,0.5,,
27/02/18 22:15,XyQQ21BNw1STTsGCq1sVgymYRya161Ukw6,53268,7.5,,
27/02/18 22:15,XvL21VNZhxzNJAiuf3PbRLAZzf7pRjXstP,53269,0.5,,
27/02/18 22:15,XcCYsYKFqYB5bNj42u16iiy6EETTVJ8x9L,53270,0.5,,
27/02/18 22:15,Xpz9nn6S2wg12h3dRFZh8eyZhmHzVJFxvT,53271,0.5,,
27/02/18 22:15,XfceztqvSLVA8LVhDZabx9i5RDnrEGizsU,53272,0.5,,
27/02/18 22:16,XfihBdmzzvtEViUHe6N4Bcwx8rd651QcCV,53273,0.5,,
27/02/18 22:16,XamfibF7Mt1D1YFC97LtdtiZA1p4zDsubV,53274,0.5,,
27/02/18 22:16,Xjmurg1niq9yfdY91SEVaLPn4AL6YRoZL7,53275,0.5,,
27/02/18 22:16,XoesXp2QdJY3u4Z3oUWT4JiEU6tYNtw8kd,53276,0.5,,
27/02/18 22:17,XfAeVWEeCionATcfcGJkQqvkjpp8DY4ThR,53277,0.5,,
27/02/18 22:17,XtQyZra2WR5Pczfvi7kTKDWCpSmPhQCBsy,53278,0.5,,
27/02/18 22:17,XdcC7HoHN3bfRV9C4toTV45Fowo4f9ssnw,53279,0.5,,
27/02/18 22:17,XsRkMwJPVaCstCqhbzyjYMYF6hSSbnfbVM,53280,0.5,,
27/02/18 22:17,XdtCdpgL7q8gALYAM5nao6eb5vFLAtKRa1,53281,0.5,,
27/02/18 22:17,XewQTWyhocdJ7grQ86LwGh1dCDqSYVDJRT,53282,0.5,,
27/02/18 22:17,XrHEnGhkQ4XZtrDaMxVd7KMzF1Mj45HmhR,53283,0.5,,
27/02/18 22:18,Xt4GcYJDiVuW8jm3CA2EE84wkKtLrp1zgG,53284,0.5,,
27/02/18 22:18,XnQ6KTr7AdhSpEjKU2Edq83PMqZ31cb4id,53285,0.5,,
27/02/18 22:18,Xk4d1quMpdBfvhhrBtg4EGwM4UDhLjaPh8,53286,0.5,,
27/02/18 22:18,XqaiuUWPvZYX9BHpZTKTiVQkTJNH8wzMBq,53287,0.5,,
27/02/18 22:18,Xo8mg6ddfYLufZ5hWFuzC6yPBSU2VF7DJh,53288,0.5,,
27/02/18 22:19,Xu3ZLfdFB7Y2rYSpz3yQMYDoi9uip2722N,53289,0.5,,
27/02/18 22:19,Xk8AZ7S1Pbnz5Z2JVkJMqs56bPXTSa5o5H,53290,0.5,,
27/02/18 22:19,XhPGBdT7fBz8DbxgipBpzbdRURSAMV1juH,53291,0.5,,
27/02/18 22:19,XpYUpSC7YErUubCjh94RcVrevThPhkrt1h,53292,0.5,,
27/02/18 22:19,XrucpvygiwTBzQ6EiAjxSbiX7gLFTS6Xbu,53293,0.5,,
27/02/18 22:20,XsywFwUMU65HQvgJew4tEgjy9vsWpom2uk,53294,0.5,,
27/02/18 22:20,XdWRnny3UESdXLbHk7o5PKAREdRXkCwVXr,53295,0.5,,
27/02/18 22:20,XgGG6U7BawSb2mtsvwbRG8MpCKQS2i5fAx,53296,0.5,,
27/02/18 22:20,XwrR6FKUtUWqBBhQvQqV7qmoayiEhvSj7w,53297,0.5,,
27/02/18 22:21,XbS9E8u53TMhKyLKHwui6fp11qAis6CpEL,53298,0.5,,
27/02/18 22:21,XwshLek7PZ7Sx9hdt89sZntaNdNbqRAwBm,53299,0.5,,
27/02/18 22:21,XfFecdS2FrfGX1rsUYVrCDpHRTysmX7z3N,53300,0.5,,
27/02/18 22:21,Xk3Ct2UCsprkVWyjt5mRXbzV5PKQNHqrFB,53301,0.5,,
27/02/18 22:22,XySYnrsDcBzr5YLhi3CEWJWzFg5WbqgnBm,53302,0.5,,
27/02/18 22:22,XpU4q2haHnjkgtoBLATgJSmKAqTQ7yAegG,53303,0.5,,
27/02/18 22:22,XbSrHP2DkNSx1youpXZnnpypCw8xWkLVbn,53304,0.5,,
27/02/18 22:22,XgdTDuFFpVdtxewpFy1rcs1qBrFHe8Qcf3,53305,0.5,,
27/02/18 22:23,XmGj8K1sxknB3rFoX9uvHqT7EuJEqHEnxM,53306,0.5,,
27/02/18 22:23,XssN3uKRxjTjer2vizBCozdc9KQQgrXj62,53307,0.5,,
27/02/18 22:23,XnBrp63AC9f3AT4eEM42xpHuJZg7TbeEzL,53308,0.5,,
27/02/18 22:23,XxPnGTNLiaFWoj6gSXuRkDUPhx3jf13E9z,53309,0.5,,
27/02/18 22:23,XgdMiPgSRy6r1w1Bf6sbXTGkHFJkkp624x,53310,0.5,,
27/02/18 22:25,Xsobkp28kZMRJtUBSRKUq4LXZQT3GMHhgX,53311,0.5,,
27/02/18 22:25,XiY8ecK8W3uJGw5oNfHqVwh2kT8qjWmeSZ,53312,0.5,,
27/02/18 22:26,Xb4ZjYU4Rfjc5CBw2DwfkTCF7tgkobpNL3,53313,0.5,,
27/02/18 22:26,Xh5PsyyhYjd5Zz2EJ9GCgWymJgoGDT7BHk,53314,0.5,,
27/02/18 22:26,XjH1uVGYKRzax9gADwuPGPFxko6Yv8RWAQ,53315,0.5,,
27/02/18 22:26,XpNvqiyEBP53V7GRzkWXaYjktYXVnRAGV5,53316,0.5,,
27/02/18 22:26,XkbrnJ9W3fqoXfAfBeFUmPRL6oefpQLtMQ,53317,0.5,,
27/02/18 22:27,XrH4MJmxooQmsvbcHENwQnybjBvmqg8LXg,53318,0.5,,
27/02/18 22:27,XtJnBCyq56WpPmddk6LDdeiREGz1cVFsoi,53319,0.5,,
27/02/18 22:27,XcAsq5JULy2TYZdoGqBABGFXRtjYGxRff4,53320,0.5,,
27/02/18 22:28,Xk1md52XNmD5WUoAjuDhfu4X6wibqPcnPM,53321,0.5,,
27/02/18 22:28,XbBxZTyr3VsCwKzZXxideTbnhzBgMYjSss,53322,0.5,,
27/02/18 22:29,XckzGUJ2Eau7rFd8wpqEfvyEqdrytwi22k,53323,0.5,,
27/02/18 22:29,XiHQ43nhDLBhZf59cDgQ7kzksXs95LwGyz,53324,0.5,,
27/02/18 22:29,XjtLbUxhShLjmKFdqbkSbhsjzdAuxym1qk,53325,0.5,,
27/02/18 22:29,Xrk8USqvoP1vBe5YF1SLe1yhy6HBiHFFLj,53326,0.5,,
27/02/18 22:29,XuZRkeVMwkCuUqUzrQjBmpjgdVRqtyHQPd,53327,0.5,,
27/02/18 22:30,XgMZncjpwTk6WYii2rvGX66NMzPPkeJLyD,53328,0.5,,
27/02/18 22:30,Xao1gnKMiwoVZ4tHYNj5BuD84LrVi1zg3v,53329,0.5,,
27/02/18 22:30,XbZSj9GrN6vwdZiwJL8muRiP8EAw7RmSPQ,53330,0.5,,
27/02/18 22:30,XtaLGv17odT6mZRNwi4AHZcGGxQCXmoxnb,53331,0.5,,
27/02/18 22:30,XdyEHXboEVJ6ZFJB9Dnu2u2M1zSrhQhdrg,53332,0.5,,
27/02/18 22:31,XvkdbYiuTkEwWi7bgxhvuquaFimwNDQ39L,53333,0.5,,
27/02/18 22:31,Xr7ExZd19bTtC3MQNDoym6vQgJxTccJkKZ,53334,0.5,,
27/02/18 22:31,XoUoXBRf2k269tmdpcbTMBaf9vv8fAo55B,53335,0.5,,
27/02/18 22:31,Xss4y5MZufbfcVcWmZjHpGZQp4ZLwwx3FJ,53336,0.5,,
27/02/18 22:32,XrVcuPENUcWfPc6xWZ6Ltgy3cHVs2Pu6P1,53337,0.5,,
27/02/18 22:32,XvKHsXYL1PQdZkhjCWvJHi4zLeBQ9bgaNn,53338,0.5,,
27/02/18 22:33,Xsfj7XGEvpegytS3GRvBKdVvBN1ghWjPG7,53339,0.5,,
27/02/18 22:33,Xq3yuXxLV6q6KKUxBqByKd6NkA7UA8nHT5,53340,0.5,,
27/02/18 22:33,XdBJPGWuNCGrrNUE58HPivHWLeWJ1EZxcb,53341,0.5,,
27/02/18 22:33,XqZnekZ5fWij4QTCa6fLkmeMtx3BZYaUPP,53342,0.5,,
27/02/18 22:33,XcwVYCtDBqFLRL3UgZvyBvgNRfrM7oWYWW,53343,0.5,,
27/02/18 22:34,XhwojZ731H2XPocyW8f2HZMHj2SSEi8E3m,53344,0.5,,
27/02/18 22:34,Xkb4EHT1M7m57PavMBLxssbR67omsqiurg,53345,0.5,,
27/02/18 22:34,Xpk6Lgqg5Tg6M8PbxusdyfqesaPY9DhLLP,53346,0.5,,
27/02/18 22:34,XhMhHC5huFgrnDBpi4TEBfQchkvQGEph2U,53347,0.5,,
27/02/18 22:34,XvJ5M2vuw4uhXXewqBzA1oxkMRmTaW73DQ,53348,1,,
27/02/18 22:34,XdsoGdoWRbUbAn7EYAafJnuhVBbhRR38hg,53349,0.5,,
27/02/18 22:34,XmVJyW9oXWbeFGTyeHfpz8F2P8ETqKwQSS,53350,0.5,,
27/02/18 22:35,Xj4sNgaDVdaDcNMK23zWKxuuYrRjHZJa5w,53351,0.5,,
27/02/18 22:35,XbbMHdwt97d7KWebRH4XNZzA9TPcefB3m2,53352,0.5,,
27/02/18 22:36,Xps9pVNxRVmQkzK3BvX66zapmnogRLvbGs,53353,0.5,,
27/02/18 22:36,XxqEDHDPFFTjAakq35dZqUXxHCkdSrs4k6,53354,0.5,,
27/02/18 22:36,XtXittMsAU8n7Bgw2L2QStW9gTeDYYeZny,53355,1,,
27/02/18 22:37,XiywNsBScwkp5ucX7xAQWXS1zW2k8URiVS,53356,1,,
27/02/18 22:37,Xnc5JzBQhPHMjfLYT6XzWpH157v2KVdojV,53357,0.5,,
27/02/18 22:37,Xprn5RWQL2PHpZyLxpc68hLcyLndYotVZV,53358,0.5,,
27/02/18 22:37,XgDmyPn9VbyzXPBW3URdu2W47PQ9C5cajo,53359,2,,
27/02/18 22:38,Xuw6qQ6Egj15K3QT2PEAqZ1rN7FxYQEz73,53360,0.5,,
27/02/18 22:38,Xgpke177HWpkcCReiKTw4pJ5jrFpAVbNVs,53361,0.5,,
27/02/18 22:38,XvqQmf6xTiYYAiDKP7dRSyP3D6T1rgw3ZR,53362,0.5,,
27/02/18 22:38,XeSu8UoLRfPVPhro6nw9EEqUsanetoQT3G,53363,0.5,,
27/02/18 22:39,XnLkyp7FuuG29EAZtSZEGUQVZqMPF7qBH9,53364,0.5,,
27/02/18 22:39,Xm1xYGhrFg7TCKNWvsba3sTuLYLoCuogwg,53365,0.5,,
27/02/18 22:39,XithP4yy7GGhXb7jcRJiHT1XKRJsKZayWN,53366,0.5,,
27/02/18 22:39,XcKNaaUbtdfpd9nJ1rekBEACbKG6doMWZM,53367,0.5,,
27/02/18 22:39,XqpZcCCqc413SySBZASkw3ZU7Av7ieGTKm,53368,0.5,,
27/02/18 22:40,Xn578dtAVMckFMFi8ufgbhhcrrG2JJU4wA,53369,0.5,,
27/02/18 22:40,Xh3FYj4btxDsSMhKLDkkJYKaZkrKNiSPoq,53370,0.5,,
27/02/18 22:40,XbqQhK3xv1WjN2emXDMNanua68bApBaL7D,53371,0.5,,
27/02/18 22:40,XdhAZCME9i8pgcm4RFVMojVQDVTDuW77S2,53371,0.5,,
27/02/18 22:41,XgjkrJQxhMP8SGw6NQs8rQds3kwACGmuN9,53372,0.5,,
27/02/18 22:41,XmaBf3qZXcj3EjN2cJc9MUd7QwvMLLEs9A,53373,0.5,,
27/02/18 22:41,XrKY5ExW72Vr7oPN9JPeu2ogiv2jgcGQVP,53374,0.5,,
27/02/18 22:41,Xcc4wD8ZfP7tHbq3VVZWZqqsQncuXQkwQd,53375,0.5,,
27/02/18 22:42,Xo9BynNpbLgZBUAMK93aF8RjDLxkzMvFax,53376,0.5,,
27/02/18 22:42,XuhMCxhyUY3Z4DCrQkt7vL8tfsPJMZN1B5,53377,0.5,,
27/02/18 22:42,XxHgWdvCQ5FTiSJhMRZdjVrN3ricGuk4mU,53378,0.5,,
27/02/18 22:43,XuUPGeoGkhbN8ULaiwL5FbdSkCpHRa6ti5,53379,0.5,,
27/02/18 22:43,XopVzS3equ1naWEsupZPNNo7sUvTWBNr4A,53380,0.5,,
27/02/18 22:43,XwR4DKYKohSTFzmEAf3mYYNB4ZMFMj5SUu,53381,0.5,,
27/02/18 22:43,XsWiewsdw3S7k8x23h41D7vWmXYKpTV9MP,53382,0.5,,
27/02/18 22:44,XuQqLQvFwW7wEcTDynKNCqrCooJ9yXi311,53383,0.5,,
27/02/18 22:44,XcpCTXPUDSpbfYXRVpr5Npfoys3hf6KP9E,53384,0.5,,
27/02/18 22:44,Xmaz95xKgbLj5ZR648PN6XfVrMFPvTYhMo,53385,0.5,,
27/02/18 22:45,Xy2mqT2CuqWtczpAevhhgYHKT6pjJxV7yW,53386,0.5,,
27/02/18 22:45,XoT2UxQguDP98Le8CjDNn5uBacKKnbtQA6,53387,0.5,,
27/02/18 22:45,XjheNrAGoDqiGCsDMp52RcagLRRsx9HC49,53388,0.5,,
27/02/18 22:46,XeTJHrrkpMrXgdVXLDCD4qMivVe9fnS3S5,53389,0.5,,
27/02/18 22:46,XvKuAaoWDuM2Yh3WVLyBA9QH2ZrHwCK4dY,53390,0.5,,
27/02/18 22:47,XdeC9r99JgGk1VUMy9oW36dn9hKXFt2ny7,53391,0.5,,
27/02/18 22:49,XrZWj8qtgLo7CoMt3DzN4A7L9TCm2V5WAg,53392,0.5,,
27/02/18 22:49,XnsCqRaGy94peXsgM3Ek4MR2GVvDJkAqQo,53393,0.5,,
27/02/18 22:50,Xs2kYJcX5S3NGVbqfJhYCBikhXR7jPa4Nw,53394,0.5,,
27/02/18 22:51,XjPPyRVetmM3HfycDo5xpGRew9k9cQm8cC,53395,0.5,,
27/02/18 22:51,Xx3NhEiZ4qUVtdm171Ka9yR22uYCXN4qLi,53396,0.5,,
27/02/18 22:51,XuLD2jA5SopFbgnzQryN38dnVQuV7rBh8N,53397,0.5,,
27/02/18 22:51,XqnxFKRmAmrWEZk1HRoKz34VBxk69Go9pz,53398,0.5,,
27/02/18 22:51,XdapXMNA5NcF3SsVKPVPcbjVWsQF2CocEf,53399,1,,
27/02/18 22:52,Xx1o2DeYWDfquGNVK6ar3T8ndds1d5GonQ,53400,0.5,,
27/02/18 22:52,XmWk29zxb1wRtVR1RjjBdQswfJqmQHGCWg,53401,0.5,,
27/02/18 22:53,Xdt6J9VHi1oavaSou6bUo839CSCnwKDMgc,53402,0.5,,
27/02/18 22:53,XeqfiuqgFP3CBdFMCYEPJ39EsLAcWFrr3D,53403,0.5,,
27/02/18 22:53,XsJCCs3zL2y8edRNn5QFDnfYD6x93J7Zjm,53404,0.5,,
27/02/18 22:54,XiZRL9MPJFH14qQTSj47wK9XDdxhZw4pv5,53405,0.5,,
27/02/18 22:54,XdM8CRgj6futFSVUSzneFGgX3WYxsoubAj,53406,0.5,,
27/02/18 22:54,XfTUm2UoX7ejwvnQ5eM1ZmFwmPdWqjLtpY,53407,0.5,,
27/02/18 22:55,Xnq3j6g4NwbbfhTZwUhBDn5a5DEEVqknfw,53408,0.5,,
27/02/18 22:55,XqSQdL9sKAoiRhatte7zx31Z4UrB8Lkh5s,53409,0.5,,
27/02/18 22:55,XfTLXXwoknb4s9H5x28cmFTtTGxcZZJfay,53410,0.5,,
27/02/18 22:55,XuPWx9LYSmDpiNzgTuUv4dPctGeXjPcTnE,53411,0.5,,
27/02/18 22:56,XsEmrcXW7mZ65isK6HYbjAFw9HT9EaUwhK,53412,0.5,,
27/02/18 22:56,XvfjpDZXcHgZEUq1SkpNHTkjCPWR5kcwUa,53413,0.5,,
27/02/18 22:56,XywsqjNWTXm62r9hyt9fBAiK7R7UFamrWG,53414,0.5,,
27/02/18 22:56,XuCWn5GX4kxUzvXEHnKe81dw5K8PC2L88k,53415,0.5,,
27/02/18 22:57,XeLu1y6yUXewVcy6VnatDjHiek44kGe9DA,53416,0.5,,
27/02/18 22:57,XonpvD4z5nd8VQn5fUdbTKm3KpAaRKfccv,53417,0.5,,
27/02/18 22:57,Xw9cNZ54vMy7XhXktMDNcxhiLgQhdaXZa7,53418,0.5,,
27/02/18 22:57,XcgVwgbrEaq91TA7N6kJEP7xxQ8UGPxrnb,53419,2.5,,
27/02/18 22:57,XauCxj8r6U61yQEDGg5Lyfz5D43NnkwFzt,53420,0.5,,
27/02/18 22:57,Xq9DyvUSMGpN2voCkKL3mo9jXs2Cm5sQ4j,53420,0.5,,
27/02/18 22:57,Xe4iepUgTQ6BwQAJDEu7Jiz8TWwrQ29CXe,53421,0.5,,
27/02/18 22:57,Xssw9hQHLstqm7H7zY8NafMESgQM7LYp6z,53422,0.5,,
27/02/18 22:58,Xd4r5Z2pzwt9DgAGs3h6ZZ9Ek4rb6UGpLq,53423,0.5,,
27/02/18 22:58,XkoT6VG5j7LgzAQN8t9WYE77AqXJh3Qk7E,53424,0.5,,
27/02/18 22:58,XvMjdcnCA9v8A4aqmBfcwpCycC1NXybkRR,53425,0.5,,
27/02/18 22:58,XimxbfN5FqQomPcbyvtBnhmXveUQjQ3N4b,53426,0.5,,
27/02/18 22:59,XvNULuurTPQ8Fy8An7bm8BWcJpcBbXG2Hz,53427,0.5,,
27/02/18 22:59,Xy26QVcU1TZ7WU4HDZbLv811h2mhPHCDEo,53428,1,,
27/02/18 22:59,XySUDaSdTYTpsr9EoV7i7w1uUXMhmLB7zm,53429,0.5,,
27/02/18 23:00,Xwiu1zZdy1d5fCxbAyMNHb3VGgWk3A3oEN,53430,0.5,,
27/02/18 23:00,XpoyfNwpz5xTfpVQ5tLqUEQPhzU9jDvPB3,53431,0.5,,
27/02/18 23:00,XjHAtGmPm9a8AsDq3Rh6FPtkA7BDseCAQq,53432,0.5,,
27/02/18 23:00,XkZk4QcZS4Jxmdkuoj5BqToxNKQNYo41YM,53433,0.5,,
27/02/18 23:01,XcJc6oztBxEJqNgMkA95MUVkWkh4yTnSGD,53434,0.5,,
27/02/18 23:01,XecJNKWoZ8hRT2ZpfXmn43o9k6nDMBZftw,53435,0.5,,
27/02/18 23:01,XmNPa9vBgXaQgYws9NgUzZQhg5uLYd6oMj,53436,0.5,,
27/02/18 23:01,XyRDL1Ta1URNnovM2SVKgGFWEZZpFJ8UFr,53437,0.5,,
27/02/18 23:01,XtLL63xGGdpJi9rabw7YjqMBzk7eVauSev,53438,0.5,,
27/02/18 23:01,XhvDJAyJRVzhjWnUETVZi16zxzJjavWdVn,53439,0.5,,
27/02/18 23:02,Xekx4sPQoVaoUhPRNsGR8iUx3BrtoewgMX,53440,0.5,,
27/02/18 23:02,XsZvUctJUMTuh1JR7zp5q2AgZNn4yhymJJ,53441,0.5,,
27/02/18 23:02,XayazhNCbHb78sfFjLZftGDbtmn1SjWVrJ,53442,0.5,,
27/02/18 23:02,XrcAy7QBFGNNrygFDyvwDtoZyvRXbwZ5QJ,53443,0.5,,
27/02/18 23:02,XugRv8azkWHrrABQvSTMmz9pTtU7Yafw7M,53444,0.5,,
27/02/18 23:02,XyPprphJRCjxwRh4d8bGmSzyvQs2BPWZ6n,53445,0.5,,
27/02/18 23:03,XsFwV5ricYKidU8BS6eSmaCZAf4zrvyYMD,53446,0.5,,
27/02/18 23:03,Xk4gDeHsTduriKXVhTZYmNyMZyvu2jfE9f,53447,0.5,,
27/02/18 23:03,XmNjx4s8rQNj9FqG3mAuS2GnwtXrd8t7LC,53448,0.5,,
27/02/18 23:03,XxFB9wjyfY6w5Wr2tEz3DT4zUhtgcgXW92,53449,0.5,,
27/02/18 23:03,XyxUDcy1MRpuEsMviquM4XVCLAAmiE6bRh,53450,5.5,,
27/02/18 23:04,Xeom7xCaXCo3ndAAVMbSWfv4irL4qo6VLq,53451,0.5,,
27/02/18 23:04,Xv4kZ7KE5uLv5TWJ2ECnQwEZ4v94dA5SjB,53452,0.5,,
27/02/18 23:04,XpW3Ex571JhcbBakqC74hqw7tk3e7zhDSY,53453,0.5,,
27/02/18 23:04,XvYXxy9Qnyq4TKm6bdA3Dh1pFhyYAr7Jni,53454,0.5,,
27/02/18 23:04,XgbTzfK6L8Db2Nxy3tZuZunVr7nfScVjJZ,53455,0.5,,
27/02/18 23:04,XxfYeyEYNeLRUA7SLiWK6LCYtUZb7E6bzt,53456,0.5,,
27/02/18 23:05,XoJ3AZhSND1wxk2zMyq7DP6qhM5ogsyPUz,53457,0.5,,
27/02/18 23:05,XpW3Ex571JhcbBakqC74hqw7tk3e7zhDSY,53458,0.5,,
27/02/18 23:05,XenaQk185rV7h6Gp1dY9tLG3x4xdKF3Gy4,53459,0.5,,
27/02/18 23:05,XyL62eyid6AyRf1E9vhxDS974NGnk8DLBd,53460,0.5,,
27/02/18 23:05,XsAEqXkLKhESs6C7Cy3rnUzntSmEGgiZND,53461,0.5,,
27/02/18 23:05,XkmqJmZNaURx4MB3D5ED8nydwaGRRCxnNm,53462,0.5,,
27/02/18 23:05,Xr3VsvG35DM6BrUWPFfs6hfbnqjmXgKYHs,53463,0.5,,
27/02/18 23:05,Xrr8StfTigxcZjPxBcbcUYznrxXXVKbPmV,53464,0.5,,
27/02/18 23:05,XvUnoEWo3bSErvnUqhpNmJc9Qyh11tjnhS,53465,0.5,,
27/02/18 23:05,XmR6yNxSfYVHWHudA7JKjLUufjH4TAPRLa,53466,0.5,,
27/02/18 23:06,XrGs9KSFouMtqRUrdHjZVe6vYnGw1y7WAE,53467,0.5,,
27/02/18 23:06,XcVov6hLoTVw112bnBW4cPmcJJDo9iH77R,53468,0.5,,
27/02/18 23:07,Xz1ZyNZ4kYLRRM8EetAur4rXJrNLE99qLM,53469,0.5,,
27/02/18 23:07,XeUfWXmz21NuY8q1hbT6UGcvDzaUFngL7u,53470,0.5,,
27/02/18 23:07,XbYDxHVvMBrqwt6x6VafbChuFpLzkuKkSE,53471,0.5,,
27/02/18 23:07,XuLtB5CtM6a4gHmiVdDnf5TPg4sfqM5DtX,53472,0.5,,
27/02/18 23:07,XtCNsi2wWu1kf9zJ1yND7Rwk38b5m6uYjA,53473,0.5,,
27/02/18 23:08,XpMT8z7broGVFRq98cUHvdNSusjxZpCCno,53474,0.5,,
27/02/18 23:08,XybEkDz2dWYdtTq1U9MK8LgybBzDx5PvvD,53475,0.5,,
27/02/18 23:08,XqS8BXfwNJoPRV9VMCG49dg66dwvw7XgyD,53476,0.5,,
27/02/18 23:08,XsWDVFkw1imuqejXnKujkCoQa1deJGhSB1,53477,0.5,,
27/02/18 23:08,Xs2CTSvbMpsRauKigtEF8jvwbQyEAEWG3U,53478,0.5,,
27/02/18 23:08,XmcDLuw5j6kjePsyj43LC3rfovXA1G1r1Z,53479,0.5,,
27/02/18 23:08,XdBjU1YfENHjHb7x7FxtKHuzPRwvGBBcxr,53480,0.5,,
27/02/18 23:09,XwDtUjmYZUvmbuh28jEpocpEWrvCXHNSWm,53481,0.5,,
27/02/18 23:09,Xv2HVW2V25uZ5GW4nFTdsg4RkSDYhWok5o,53482,0.5,,
27/02/18 23:09,XqSFqnAArptUH5r5wzj34DhqLU2i7QH3Z2,53483,0.5,,
27/02/18 23:10,XugpWgjd2f93a53o9gQPWfMKFsFqqCPqDp,53484,0.5,,
27/02/18 23:10,XwskYFzQ9CiuLZBC8zmaAGX2LQPSDKXR7x,53485,0.5,,
27/02/18 23:11,XjE9kEy6iikh6CekuJr6NbYP9QpnTqjuNz,53486,1,,
